Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url,Category
Colgate toothpowder 200gm,Piece,140,135,5,700,675,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate tooth powder 100gm,Piece,75,70,2,150,140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
pears pure & gentle 250ml,Piece,140,135,4,560,540,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Colgate visible white 120gm,Piece,198,195,20,3960,3900,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dabur Meawak rs 20,Piece,20,20,9,180,180,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
park Avenue 125Ãâ3,Piece,240,230,5,1200,1150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
park Avenue 500gm,Piece,280,270,3,840,810,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
mysore sandal 450gm,Piece,220,210,3,660,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
Yardley london 250ml,Piece,250,240,1,250,240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Palmolive aroma 250ml,Piece,259,249,8,2072,1992,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
dabur Meswak 300gm,Piece,204,199,19,3876,3781,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dabur Meswak 100gm,Piece,69,66,16,1104,1056,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
fiama shower gel 250ml,Piece,199,190,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dabur Meswak 200gm,Piece,135,130,28,3780,3640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Close up 150gm,Piece,145,140,22,3190,3080,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Close up 2Tubes* 150gm,Piece,260,255,13,3380,3315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate Charcoal clean gel 120gm,Piece,200,195,15,3000,2925,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
pepsodent 80gm,Piece,74,71,2,148,142,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Pepsodent 200gm,Piece,143,140,11,1573,1540,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
pepsodent 150gm,Piece,140,135,2,280,270,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy 250ml,Piece,195,185,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Pepsodent 2Tubes*150gm,Piece,216,210,7,1512,1470,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Vithoba 150gm,Piece,99,95,1,99,95,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Vithoba harbal 150gm,Piece,125,120,5,625,600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Yardley 430ml,Piece,225,205,6,1350,1230,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
pepsodent 100gm,Piece,75,71,5,375,355,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate Maxfresh 150gm peppermint,Piece,153,149,3,459,447,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ambi pur 180gm,Piece,240,230,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
On&On Herbal 150gm,Piece,194,185,2,388,370,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Colgate sensitive plus 70gm,Piece,180,175,15,2700,2625,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
odonil room spray 450ml,Piece,240,240,-1,-240,-240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate Active Salt rs20,Piece,20,20,25,500,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate Active Salt 100gm,Piece,75,70,19,1425,1330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Vicco vajradanti 160gm,Piece,115,110,5,575,550,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
ramsons natura 250ml,Piece,175,166,1,175,166,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Vicco Vajradanti saunf flavour 160gm,Piece,70,65,9,630,585,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
odonil room spray 150ml,Piece,120,115,9,1080,1035,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
vicco Vajradanti150 gm,Piece,150,140,1,150,140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
odonil room spray 150ml,Piece,120,115,10,1200,1150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Vicco Vajradanti 100gm,Piece,85,81,7,595,567,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
odonil room spray 150ml,Piece,120,110,7,840,770,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ambi pure levender 275ml,Piece,299,150,3,897,450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
ambi pure air berries 275ml,Piece,299,150,4,1196,600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
ambi pure sandalwood 275ml,Piece,299,150,2,598,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
ambi pure rose&blossom 275ml,Piece,299,150,2,598,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
ambi pure linen &sky 275ml,Piece,299,150,2,598,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
ambi pure exotic jasmine 275ml,Piece,299,150,1,299,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Colgate super flexi TB,Piece,20,20,9,180,180,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
good knight 10n,Piece,43,40,53,2279,2120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
oral b sens + gums TB,Piece,30,29,6,180,174,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
oral b med shiny clean TB,Piece,18,18,6,108,108,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B extra soft TB,Piece,22,22,5,110,110,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
odonil neem air freshener 192gm,Piece,220,215,14,3080,3010,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Colgate Zig Zag 3 TB,Piece,90,85,22,1980,1870,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate kids 0-2,Piece,27,26,8,216,208,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ambi pur car 7.5ml,Piece,249,230,3,747,690,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Vicks inhaler 0.5ml,Piece,64,62,7,448,434,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
oral b kids Chhota Bheem,Piece,60,60,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
good knight fast card 10n,Piece,10,10,114,1140,1140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
oral b everday care TB,Piece,30,29,-2,-60,-58,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Good knight fabric roll-on,Piece,85,80,9,765,720,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
oral b extra soft TB,Piece,22,22,-3,-66,-66,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Bacteria Fighter TB,Piece,25,24,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Shiny Clean TB,Piece,18,18,2,36,36,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
godrej aer power pocket 60gm,Piece,65,60,-7,-455,-420,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Electric Brush,Piece,649,549,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Oral B Essntial floss,Piece,145,135,1,145,135,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Cavity Defense TB,Piece,120,115,1,120,115,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Crisscross B2G2,Piece,160,150,4,640,600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
godrej aer power pocket 10gm,Piece,65,60,-1,-65,-60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
godrej aer power pocket 10gm,Piece,65,60,-7,-455,-420,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
godrej aer power pocket 10gm,Piece,65,60,-5,-325,-300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Cavity Defense TB,Piece,120,115,8,960,920,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
godrej aer power pocket 10gm,Piece,65,60,2,130,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Colgate Zig Zag 3 TB,Piece,90,85,1,90,85,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Oral B cross action riffel,Piece,595,495,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
moti luxury soap 150gm,Piece,80,70,225,18000,15750,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
oral b cavity Defense soft TB,Piece,106,99,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Oral B Cavity Defense TB,Piece,120,115,1,120,115,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Colgate Sensitive B4 TB,Piece,160,150,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
patanjali aloevera kanti body 600gm,Piece,152,145,2,304,290,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Oral B Sensitive &gums B5 TB,Piece,120,115,10,1200,1150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
tulips cotton pads 50N,Piece,99,90,1,99,90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
alife alife,Piece,40,35,6,240,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Colgate charcole TB,Piece,25,24,12,300,288,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
rexona,Piece,42,40,9,378,360,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Colgate TB 20,Piece,20,20,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Colgate TB super flexi,Piece,20,20,4,80,80,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
medimix 300gm,Piece,180,170,-1,-180,-170,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
medimix lime 300gm,Piece,149,140,17,2533,2380,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
santoor body lotion 20ml,Piece,10,10,21,210,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Vaseline jelly 20gm,Piece,57,55,9,513,495,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy skin fruit body lotion 400ml,Piece,370,249,4,1480,996,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
dettol original 180gm,Piece,88,83,6,528,498,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Joy Honey & Almonds 400ml,Piece,425,249,35,14875,8715,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Ice Berg wipes,Piece,199,99,13,2587,1287,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ENO lemon,Piece,10,10,1,10,10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Himalaya ayurveda 125gm,Piece,69,65,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
dettol 75gm,Piece,40,40,2,80,80,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ENO 100gm,Piece,185,175,2,370,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
lux bathing bar 100gm,Piece,43,40,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
iodex 8g,Piece,45,42,17,765,714,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
lifebuoy lemon 100gm,Piece,39,37,3,117,111,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
pears naturale 100gm,Piece,60,57,1,60,57,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Zandu Balm 8ml,Piece,43,41,10,430,410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Vicks babyrub 25ml,Piece,117,112,5,585,560,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
lux bathing bar 150gm,Piece,190,180,10,1900,1800,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
vicks vaporub 25ml,Piece,102,98,7,714,686,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
vicks babyrub 10ml,Piece,51,46,4,204,184,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
lux radiant glow 150gm,Piece,190,180,14,2660,2520,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
lifebuoy with vitamin 100gm,Piece,40,38,12,480,456,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
falaro strawberry pulpy fruit chews 466g,Piece,126,116,5,630,580,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
happilo supermix berries 35g,Piece,70,65,2,140,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
dove 100gm,Piece,58,55,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ravalgaon cherry 478g,Piece,100,95,1,100,95,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Dove fresh bar 75gm,Piece,75,70,9,675,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dove serum bar 125Ãâ3gm,Piece,240,230,5,1200,1150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
